Age My	Age ky before 2015	δ18O	Tdo	Ts	T anomaly
30.3263	30326.4	2.09	3.55	18.7	4.7
30.3281	30328.2	2.06	3.82	18.97	4.97
30.3299	30330.0	2.54	3.95	19.1	5.1
30.3317	30331.8	2.00	3.85	19	5
30.3336	30333.7	2.02	3.84	18.99	4.99
30.3352	30335.3	2.28	4.08	19.23	5.23
30.3362	30336.3	2.09	4.03	19.18	5.18
30.3368	30336.9	2.09	3.99	19.14	5.14
30.3372	30337.3	2.09	4.05	19.2	5.2
30.3374	30337.5	2.09	3.85	19	5
30.338	30338.1	2.18	3.73	18.88	4.88
30.339	30339.1	2.45	3.69	18.84	4.84
30.3404	30340.5	2.33	3.54	18.69	4.69
30.342	30342.1	2.15	3.49	18.64	4.64
30.3442	30344.3	2.38	3.66	18.81	4.81
30.3464	30346.5	2.27	3.73	18.88	4.88
30.3486	30348.7	2.14	3.73	18.88	4.88
30.3508	30350.9	2.20	3.89	19.04	5.04
30.353	30353.1	2.14	3.98	19.13	5.13
30.3548	30354.9	2.09	3.96	19.11	5.11
30.3564	30356.5	2.09	3.66	18.81	4.81
30.3576	30357.7	2.18	3.60	18.75	4.75
30.3588	30358.9	2.77	3.49	18.64	4.64
30.36	30360.1	2.25	3.28	18.43	4.43
30.3616	30361.7	2.30	3.34	18.49	4.49
30.3631	30363.2	2.47	3.43	18.58	4.58
30.3649	30365.0	2.07	3.52	18.67	4.67
30.3667	30366.8	2.61	3.54	18.69	4.69
30.3685	30368.6	2.08	3.84	18.99	4.99
30.3701	30370.2	2.25	3.80	18.95	4.95
30.372	30372.1	1.92	4.22	19.37	5.37
30.374	30374.1	2.14	4.09	19.24	5.24
30.3758	30375.9	1.82	4.13	19.28	5.28
30.3774	30377.5	2.32	4.00	19.15	5.15
30.3791	30379.2	2.19	3.63	18.78	4.78
30.3805	30380.6	2.15	3.45	18.6	4.6
30.3819	30382.0	2.84	3.52	18.67	4.67
30.3835	30383.6	2.16	3.30	18.45	4.45
30.3853	30385.4	2.18	3.25	18.4	4.4
30.387	30387.1	2.61	3.47	18.62	4.62
30.3888	30388.9	2.25	3.34	18.49	4.49
30.3904	30390.5	2.42	3.49	18.64	4.64
30.3918	30391.9	2.41	3.65	18.8	4.8
30.393	30393.1	1.90	3.65	18.8	4.8
30.394	30394.1	2.31	3.65	18.8	4.8
30.395	30395.1	2.24	3.79	18.94	4.94
30.396	30396.1	2.42	3.59	18.74	4.74
30.397	30397.1	2.15	3.49	18.64	4.64
30.3978	30397.9	2.27	3.49	18.64	4.64
30.3986	30398.7	2.51	3.65	18.8	4.8
30.3992	30399.3	2.23	3.53	18.68	4.68
30.3997	30399.8	2.12	3.22	18.37	4.37
30.4005	30400.6	2.38	3.40	18.55	4.55
30.4017	30401.8	2.84	3.31	18.46	4.46
30.4031	30403.2	2.18	3.51	18.66	4.66
30.4049	30405.0	2.39	3.61	18.76	4.76
30.407	30407.1	1.75	3.93	19.08	5.08
30.409	30409.1	2.19	3.95	19.1	5.1
30.411	30411.1	2.24	4.13	19.28	5.28
30.413	30413.1	2.14	4.04	19.19	5.19
30.4152	30415.3	2.07	4.21	19.36	5.36
30.4174	30417.5	1.91	4.45	19.6	5.6
30.4196	30419.7	1.87	4.41	19.56	5.56
30.4218	30421.9	1.79	4.50	19.65	5.65
30.424	30424.1	2.22	4.41	19.56	5.56
30.426	30426.1	1.90	4.31	19.46	5.46
30.428	30428.1	2.08	4.10	19.25	5.25
30.4298	30429.9	2.05	3.69	18.84	4.84
30.4314	30431.5	2.18	3.43	18.58	4.58
30.4332	30433.3	3.00	3.43	18.58	4.58
30.435	30435.1	2.39	3.38	18.53	4.53
30.4368	30436.9	2.08	3.31	18.46	4.46
30.4388	30438.9	2.14	3.70	18.85	4.85
30.4406	30440.7	2.31	3.75	18.9	4.9
30.4422	30442.3	2.26	3.61	18.76	4.76
30.4438	30443.9	2.30	3.72	18.87	4.87
30.4454	30445.5	2.34	3.88	19.03	5.03
30.447	30447.1	1.94	3.86	19.01	5.01
30.4491	30449.2	2.01	3.61	18.76	4.76
30.4509	30451.0	2.29	3.43	18.58	4.58
30.4523	30452.4	2.78	3.42	18.57	4.57
30.4537	30453.8	2.68	3.54	18.69	4.69
30.4551	30455.2	1.95	3.70	18.85	4.85
30.4564	30456.5	1.79	4.08	19.23	5.23
30.458	30458.1	1.98	4.50	19.65	5.65
30.46	30460.1	2.08	4.73	19.88	5.88
30.462	30462.1	1.89	4.74	19.89	5.89
30.464	30464.1	1.51	4.74	19.89	5.89
30.4661	30466.2	1.78	4.42	19.57	5.57
30.4679	30468.0	1.98	4.38	19.53	5.53
30.4697	30469.8	2.67	3.99	19.14	5.14
30.4715	30471.6	1.98	3.71	18.86	4.86
30.4733	30473.4	2.23	3.65	18.8	4.8
30.475	30475.1	2.31	3.87	19.02	5.02
30.4771	30477.2	2.09	3.44	18.59	4.59
30.4793	30479.4	2.25	3.29	18.44	4.44
30.4819	30482.0	2.80	3.13	18.28	4.28
30.4845	30484.6	2.50	3.05	18.2	4.2
30.487	30487.1	2.61	3.02	18.17	4.17
30.4898	30489.9	2.24	3.40	18.55	4.55
30.4923	30492.4	2.32	3.29	18.44	4.44
30.4943	30494.4	2.08	3.37	18.52	4.52
30.496	30496.1	2.70	3.11	18.26	4.26
30.4976	30497.7	2.47	2.92	18.07	4.07
30.4988	30498.9	2.72	3.07	18.22	4.22
30.5003	30500.4	2.68	3.02	18.17	4.17
30.5016	30501.7	1.80	3.15	18.3	4.3
30.5031	30503.2	2.79	3.41	18.56	4.56
30.5053	30505.4	2.23	3.79	18.94	4.94
30.5074	30507.5	2.23	3.21	18.36	4.36
30.5099	30510.0	1.96	3.67	18.82	4.82
30.5124	30512.5	2.89	3.81	18.96	4.96
30.5154	30515.5	1.93	3.59	18.74	4.74
30.5173	30517.4	1.98	3.31	18.46	4.46
30.5195	30519.6	2.63	3.77	18.92	4.92
30.5213	30521.4	2.48	3.20	18.35	4.35
30.5233	30523.4	2.04	3.10	18.25	4.25
30.5246	30524.7	3.00	3.07	18.22	4.22
30.526	30526.1	2.16	2.94	18.09	4.09
30.5277	30527.8	2.69	2.72	17.87	3.87
30.5287	30528.8	2.73	2.89	18.04	4.04
30.5299	30530.0	2.44	2.84	17.99	3.99
30.5319	30532.0	2.68	2.95	18.1	4.1
30.5339	30534.0	2.26	3.27	18.42	4.42
30.5357	30535.8	2.49	3.30	18.45	4.45
30.5383	30538.4	2.13	3.53	18.68	4.68
30.5407	30540.8	2.37	3.33	18.48	4.48
30.5424	30542.5	2.25	3.45	18.6	4.6
30.5444	30544.5	2.64	3.15	18.3	4.3
30.5463	30546.4	2.27	3.15	18.3	4.3
30.5483	30548.4	2.69	3.17	18.32	4.32
30.5502	30550.3	2.36	3.07	18.22	4.22
30.553	30553.1	2.22	3.09	18.24	4.24
30.5556	30555.7	2.83	3.11	18.26	4.26
30.5588	30558.9	2.23	3.22	18.37	4.37
30.5615	30561.6	2.65	2.88	18.03	4.03
30.5645	30564.6	2.15	2.97	18.12	4.12
30.5667	30566.8	2.87	2.89	18.04	4.04
30.5698	30569.9	2.65	3.03	18.18	4.18
30.5719	30572.0	2.38	2.90	18.05	4.05
30.5736	30573.7	2.39	3.33	18.48	4.48
30.5758	30575.9	2.40	3.27	18.42	4.42
30.5778	30577.9	2.06	3.38	18.53	4.53
30.5795	30579.6	2.77	3.38	18.53	4.53
30.5817	30581.8	2.17	3.50	18.65	4.65
30.5842	30584.3	2.39	3.24	18.39	4.39
30.5866	30586.7	2.18	3.60	18.75	4.75
30.5894	30589.5	2.54	3.39	18.54	4.54
30.5919	30592.0	2.09	3.19	18.34	4.34
30.5941	30594.2	2.56	3.26	18.41	4.41
30.597	30597.1	2.77	3.53	18.68	4.68
30.5996	30599.7	2.06	3.27	18.42	4.42
30.6022	30602.3	2.03	3.49	18.64	4.64
30.6055	30605.6	2.57	3.56	18.71	4.71
30.6087	30608.8	2.16	3.34	18.49	4.49
30.6113	30611.4	2.63	3.15	18.3	4.3
30.6141	30614.2	2.48	3.26	18.41	4.41
30.6169	30617.0	2.38	3.08	18.23	4.23
30.6189	30619.0	2.36	3.40	18.55	4.55
30.6214	30621.5	2.50	3.39	18.54	4.54
30.6243	30624.4	2.03	3.67	18.82	4.82
30.6266	30626.7	2.50	3.53	18.68	4.68
30.6283	30628.4	1.85	3.47	18.62	4.62
30.6303	30630.4	2.62	3.21	18.36	4.36
30.632	30632.1	2.61	3.29	18.44	4.44
30.6336	30633.7	2.53	2.84	17.99	3.99
30.6358	30635.9	2.35	3.21	18.36	4.36
30.6382	30638.3	2.69	3.18	18.33	4.33
30.6406	30640.7	1.93	3.34	18.49	4.49
30.6432	30643.3	2.66	3.17	18.32	4.32
30.6452	30645.3	2.23	3.29	18.44	4.44
30.6477	30647.8	2.68	3.02	18.17	4.17
30.6509	30651.0	2.45	3.07	18.22	4.22
30.6538	30653.9	2.44	2.85	18	4
30.6566	30656.7	2.57	3.22	18.37	4.37
30.6606	30660.7	2.64	3.48	18.63	4.63
30.6636	30663.7	1.99	3.32	18.47	4.47
30.6661	30666.2	1.96	3.31	18.46	4.46
30.6686	30668.7	2.74	3.60	18.75	4.75
30.6718	30671.9	2.58	3.66	18.81	4.81
30.6739	30674.0	2.10	3.60	18.75	4.75
30.6764	30676.5	1.89	3.53	18.68	4.68
30.6786	30678.7	2.07	3.55	18.7	4.7
30.6808	30680.9	2.87	3.61	18.76	4.76
30.683	30683.1	2.53	3.36	18.51	4.51
30.6856	30685.7	2.00	3.37	18.52	4.52
30.6879	30688.0	2.35	3.45	18.6	4.6
30.6898	30689.9	2.06	3.41	18.56	4.56
30.6915	30691.6	2.71	3.19	18.34	4.34
30.6925	30692.6	2.61	3.34	18.49	4.49
30.6936	30693.7	2.42	3.01	18.16	4.16
30.6948	30694.9	2.06	3.15	18.3	4.3
30.6963	30696.4	2.68	3.28	18.43	4.43
30.6983	30698.4	2.45	3.15	18.3	4.3
30.7001	30700.2	2.36	3.23	18.38	4.38
30.7012	30701.3	2.66	3.65	18.8	4.8
30.7026	30702.7	1.91	3.63	18.78	4.78
30.7036	30703.7	1.91	3.76	18.91	4.91
30.7043	30704.4	2.47	3.92	19.07	5.07
30.7056	30705.7	2.13	3.49	18.64	4.64
30.7072	30707.3	2.35	3.30	18.45	4.45
30.7085	30708.6	2.72	3.13	18.28	4.28
30.7107	30710.8	2.27	2.84	17.99	3.99
30.7128	30712.9	2.78	2.88	18.03	4.03
30.7147	30714.8	2.68	2.93	18.08	4.08
30.7167	30716.8	2.28	2.88	18.03	4.03
30.7187	30718.8	2.62	2.93	18.08	4.08
30.7209	30721.0	2.37	3.30	18.45	4.45
30.7236	30723.7	2.68	3.02	18.17	4.17
30.7261	30726.2	1.98	3.13	18.28	4.28
30.7284	30728.5	2.81	3.14	18.29	4.29
30.7316	30731.7	2.41	3.31	18.46	4.46
30.7339	30734.0	2.36	2.91	18.06	4.06
30.736	30736.1	2.36	3.01	18.16	4.16
30.7375	30737.6	2.73	2.87	18.02	4.02
30.7397	30739.8	2.63	2.78	17.93	3.93
30.7415	30741.6	2.67	2.66	17.81	3.81
30.7434	30743.5	2.53	2.61	17.76	3.76
30.7451	30745.2	2.57	2.88	18.03	4.03
30.7479	30748.0	2.83	2.87	18.02	4.02
30.7504	30750.5	2.12	2.70	17.85	3.85
30.7523	30752.4	2.69	2.77	17.92	3.92
30.7542	30754.3	2.85	3.17	18.32	4.32
30.7564	30756.5	2.44	3.02	18.17	4.17
30.758	30758.1	2.09	3.33	18.48	4.48
30.7598	30759.9	2.40	3.34	18.49	4.49
30.7621	30762.2	2.10	3.45	18.6	4.6
30.7653	30765.4	2.84	3.35	18.5	4.5
30.7683	30768.4	2.22	3.10	18.25	4.25
30.7713	30771.4	2.28	2.98	18.13	4.13
30.7741	30774.2	2.88	3.27	18.42	4.42
30.7765	30776.6	2.31	3.03	18.18	4.18
30.7787	30778.8	2.30	2.99	18.14	4.14
30.7808	30780.9	2.67	3.27	18.42	4.42
30.7826	30782.7	2.36	3.24	18.39	4.39
30.7848	30784.9	2.36	2.96	18.11	4.11
30.7867	30786.8	2.36	3.20	18.35	4.35
30.7889	30789.0	2.83	3.22	18.37	4.37
30.7913	30791.4	2.22	3.04	18.19	4.19
30.7935	30793.6	2.31	3.03	18.18	4.18
30.796	30796.1	2.71	3.01	18.16	4.16
30.7984	30798.5	2.38	3.04	18.19	4.19
30.8002	30800.3	2.86	2.98	18.13	4.13
30.802	30802.1	2.16	3.01	18.16	4.16
30.8044	30804.5	2.43	3.06	18.21	4.21
30.807	30807.1	2.66	3.42	18.57	4.57
30.8102	30810.3	2.27	3.41	18.56	4.56
30.8138	30813.9	2.20	3.67	18.82	4.82
30.817	30817.1	2.18	3.67	18.82	4.82
30.82	30820.1	1.94	3.45	18.6	4.6
30.822	30822.1	2.65	3.49	18.64	4.64
30.8242	30824.3	2.68	3.48	18.63	4.63
30.8258	30825.9	2.13	3.13	18.28	4.28
30.8284	30828.5	2.20	3.45	18.6	4.6
30.8313	30831.4	2.60	3.38	18.53	4.53
30.8345	30834.6	2.04	3.50	18.65	4.65
30.8369	30837.0	2.81	3.66	18.81	4.81
30.8394	30839.5	1.91	3.62	18.77	4.77
30.8414	30841.5	1.91	3.54	18.69	4.69
30.8428	30842.9	2.66	3.74	18.89	4.89
30.8439	30844.0	2.19	3.30	18.45	4.45
30.8457	30845.8	2.44	2.83	17.98	3.98
30.8473	30847.4	2.74	3.02	18.17	4.17
30.8493	30849.4	2.78	2.60	17.75	3.75
30.8512	30851.3	2.31	2.53	17.68	3.68
30.8537	30853.8	2.98	2.44	17.59	3.59
30.8563	30856.4	2.57	2.71	17.86	3.86
30.8587	30858.8	2.91	2.46	17.61	3.61
30.8608	30860.9	2.28	2.51	17.66	3.66
30.8629	30863.0	2.78	2.51	17.66	3.66
30.8649	30865.0	2.87	2.96	18.11	4.11
30.8667	30866.8	2.58	3.05	18.2	4.2
30.8685	30868.6	2.07	3.07	18.22	4.22
30.8711	30871.2	2.10	3.50	18.65	4.65
30.8741	30874.2	2.75	3.68	18.83	4.83
30.8768	30876.9	2.06	3.22	18.37	4.37
30.8792	30879.3	2.25	3.21	18.36	4.36
30.8826	30882.7	2.92	3.49	18.64	4.64
30.8848	30884.9	2.13	3.14	18.29	4.29
30.8875	30887.6	2.22	3.26	18.41	4.41
30.89	30890.1	2.71	3.71	18.86	4.86
30.892	30892.1	2.04	3.87	19.02	5.02
30.8932	30893.3	2.07	3.95	19.1	5.1
30.8951	30895.2	1.82	3.85	19	5
30.8961	30896.2	2.07	3.84	18.99	4.99
30.8983	30898.4	2.90	3.79	18.94	4.94
30.9006	30900.7	2.07	3.27	18.42	4.42
30.9036	30903.7	2.16	3.30	18.45	4.45
30.9066	30906.7	2.79	3.27	18.42	4.42
30.91	30910.1	2.02	3.26	18.41	4.41
30.913	30913.1	2.95	3.39	18.54	4.54
30.9168	30916.9	2.10	3.32	18.47	4.47
30.9198	30919.9	1.90	3.40	18.55	4.55
30.9228	30922.9	2.93	3.57	18.72	4.72
30.9258	30925.9	1.87	3.70	18.85	4.85
30.9292	30929.3	2.64	3.55	18.7	4.7
30.9323	30932.4	1.84	4.03	19.18	5.18
30.9361	30936.2	2.19	3.86	19.01	5.01
30.9392	30939.3	2.02	4.09	19.24	5.24
30.9419	30942.0	2.20	3.67	18.82	4.82
30.9441	30944.2	2.20	3.66	18.81	4.81
30.9463	30946.4	2.63	3.44	18.59	4.59
30.9479	30948.0	2.21	3.51	18.66	4.66
30.9503	30950.4	2.44	3.66	18.81	4.81
30.9529	30953.0	2.07	3.59	18.74	4.74
30.9551	30955.2	1.92	3.80	18.95	4.95
30.9574	30957.5	2.75	4.14	19.29	5.29
30.9594	30959.5	1.82	4.21	19.36	5.36
30.9607	30960.8	1.81	3.97	19.12	5.12
30.9623	30962.4	1.94	4.44	19.59	5.59
30.9645	30964.6	2.36	4.43	19.58	5.58
30.9669	30967.0	1.87	4.23	19.38	5.38
30.9694	30969.5	1.83	3.87	19.02	5.02
30.9723	30972.4	2.19	4.17	19.32	5.32
30.9753	30975.4	2.62	4.11	19.26	5.26
30.9775	30977.6	1.80	4.03	19.18	5.18
30.9793	30979.4	1.98	3.82	18.97	4.97
30.9812	30981.3	1.98	4.15	19.3	5.3
30.9836	30983.7	2.59	4.02	19.17	5.17
30.9853	30985.4	2.00	3.69	18.84	4.84
30.9875	30987.6	2.03	3.74	18.89	4.89
30.9899	30990.0	2.60	4.08	19.23	5.23
30.9924	30992.5	1.90	3.74	18.89	4.89
30.9944	30994.5	1.95	3.69	18.84	4.84
30.9972	30997.3	2.63	3.97	19.12	5.12
31.0002	31000.3	2.12	3.82	18.97	4.97
31.0032	31003.3	2.08	3.62	18.77	4.77
31.006	31006.1	2.19	3.86	19.01	5.01
31.009	31009.1	2.32	3.67	18.82	4.82
31.0112	31011.3	2.17	3.66	18.81	4.81
31.0131	31013.2	2.49	3.49	18.64	4.64
31.0144	31014.5	2.10	3.68	18.83	4.83
31.0164	31016.5	2.51	3.71	18.86	4.86
31.0182	31018.3	1.96	3.68	18.83	4.83
31.0204	31020.5	2.10	3.78	18.93	4.93
31.023	31023.1	2.55	4.11	19.26	5.26
31.026	31026.1	1.92	4.08	19.23	5.23
31.0283	31028.4	1.88	3.94	19.09	5.09
31.0311	31031.2	2.02	4.30	19.45	5.45
31.0341	31034.2	2.37	4.03	19.18	5.18
31.0365	31036.6	1.87	3.98	19.13	5.13
31.0388	31038.9	2.43	3.81	18.96	4.96
31.041	31041.1	1.97	4.07	19.22	5.22
31.0432	31043.3	2.34	3.91	19.06	5.06
31.0451	31045.2	1.88	3.82	18.97	4.97
31.047	31047.1	2.17	3.65	18.8	4.8
31.0488	31048.9	2.60	3.83	18.98	4.98
31.051	31051.1	2.29	3.46	18.61	4.61
31.0524	31052.5	2.00	3.53	18.68	4.68
31.0536	31053.7	2.57	3.83	18.98	4.98
31.0546	31054.7	2.04	3.60	18.75	4.75
31.056	31056.1	2.04	3.58	18.73	4.73
31.0569	31057.0	2.72	3.61	18.76	4.76
31.0583	31058.4	2.04	3.62	18.77	4.77
31.0605	31060.6	2.52	3.67	18.82	4.82
31.0631	31063.2	2.02	3.81	18.96	4.96
31.0653	31065.4	1.95	3.54	18.69	4.69
31.0674	31067.5	2.46	3.83	18.98	4.98
31.0696	31069.7	2.54	3.74	18.89	4.89
31.0718	31071.9	1.98	3.53	18.68	4.68
31.0737	31073.8	2.19	3.55	18.7	4.7
31.076	31076.1	2.34	3.77	18.92	4.92
31.0786	31078.7	2.41	3.48	18.63	4.63
31.0808	31080.9	2.13	3.58	18.73	4.73
31.083	31083.1	2.53	3.77	18.92	4.92
31.0849	31085.0	2.00	3.63	18.78	4.78
31.0871	31087.2	1.98	3.63	18.78	4.78
31.0889	31089.0	2.68	3.85	19	5
31.0906	31090.7	2.12	3.77	18.92	4.92
31.092	31092.1	2.12	3.73	18.88	4.88
31.0941	31094.2	2.15	3.95	19.1	5.1
31.0956	31095.7	2.06	3.74	18.89	4.89
31.097	31097.1	2.27	3.52	18.67	4.67
31.0992	31099.3	2.51	3.43	18.58	4.58
31.1014	31101.5	2.53	3.41	18.56	4.56
31.1034	31103.5	2.33	3.35	18.5	4.5
31.1055	31105.6	2.09	3.55	18.7	4.7
31.1084	31108.5	2.39	3.83	18.98	4.98
31.1112	31111.3	2.13	4.10	19.25	5.25
31.1142	31114.3	2.00	4.22	19.37	5.37
31.1167	31116.8	1.82	4.08	19.23	5.23
31.1191	31119.2	1.88	3.90	19.05	5.05
31.1213	31121.4	2.65	3.88	19.03	5.03
31.1235	31123.6	2.47	3.64	18.79	4.79
31.1249	31125.0	2.03	3.43	18.58	4.58
31.1264	31126.5	2.27	3.49	18.64	4.64
31.1284	31128.5	2.27	3.68	18.83	4.83
31.13	31130.1	2.54	3.45	18.6	4.6
31.1316	31131.7	2.12	3.53	18.68	4.68
31.1334	31133.5	2.46	3.31	18.46	4.46
31.1352	31135.3	2.12	3.29	18.44	4.44
31.1366	31136.7	2.67	3.35	18.5	4.5
31.1387	31138.8	2.59	3.52	18.67	4.67
31.1403	31140.4	2.00	3.36	18.51	4.51
31.1417	31141.8	2.15	3.54	18.69	4.69
31.1431	31143.2	2.42	3.62	18.77	4.77
31.1449	31145.0	2.33	3.52	18.67	4.67
31.1467	31146.8	2.43	3.42	18.57	4.57
31.1486	31148.7	2.19	3.34	18.49	4.49
31.1508	31150.9	2.35	3.32	18.47	4.47
31.153	31153.1	2.56	3.30	18.45	4.45
31.1552	31155.3	2.37	3.31	18.46	4.46
31.1568	31156.9	2.46	3.28	18.43	4.43
31.1587	31158.8	2.18	3.45	18.6	4.6
31.1603	31160.4	2.41	3.52	18.67	4.67
31.1623	31162.4	2.24	3.71	18.86	4.86
31.1639	31164.0	2.24	3.48	18.63	4.63
31.1658	31165.9	2.09	3.65	18.8	4.8
31.1674	31167.5	2.62	3.57	18.72	4.72
31.1696	31169.7	2.10	3.58	18.73	4.73
31.1718	31171.9	2.39	3.51	18.66	4.66
31.1739	31174.0	2.22	3.62	18.77	4.77
31.1755	31175.6	2.22	3.19	18.34	4.34
31.1776	31177.7	2.40	3.28	18.43	4.43
31.1796	31179.7	2.92	3.33	18.48	4.48
31.1818	31181.9	2.22	3.36	18.51	4.51
31.1842	31184.3	2.12	3.30	18.45	4.45
31.1866	31186.7	2.16	3.57	18.72	4.72
31.1888	31188.9	2.52	3.61	18.76	4.76
31.191	31191.1	2.42	3.68	18.83	4.83
31.1932	31193.3	2.14	3.70	18.85	4.85
31.195	31195.1	1.99	3.92	19.07	5.07
31.1969	31197.0	2.11	3.84	18.99	4.99
31.1991	31199.2	2.11	3.89	19.04	5.04
31.2011	31201.2	2.57	3.63	18.78	4.78
31.2025	31202.6	2.05	3.71	18.86	4.86
31.2047	31204.8	2.47	3.86	19.01	5.01
31.2068	31206.9	1.96	3.94	19.09	5.09
31.209	31209.1	1.84	3.74	18.89	4.89
31.2108	31210.9	2.41	4.08	19.23	5.23
31.213	31213.1	2.44	4.09	19.24	5.24
31.2148	31214.9	1.83	3.95	19.1	5.1
31.2169	31217.0	1.94	4.38	19.53	5.53
31.2186	31218.7	2.09	4.29	19.44	5.44
31.2208	31220.9	1.61	4.33	19.48	5.48
31.2229	31223.0	2.62	3.94	19.09	5.09
31.2247	31224.8	1.74	4.10	19.25	5.25
31.2263	31226.4	2.68	3.77	18.92	4.92
31.2283	31228.4	1.79	4.19	19.34	5.34
31.2305	31230.6	2.22	4.08	19.23	5.23
31.2321	31232.2	1.83	4.47	19.62	5.62
31.2337	31233.8	1.95	4.14	19.29	5.29
31.2358	31235.9	1.95	4.37	19.52	5.52
31.2372	31237.3	2.41	4.24	19.39	5.39
31.2383	31238.4	1.80	3.98	19.13	5.13
31.2397	31239.8	2.06	4.03	19.18	5.18
31.2419	31242.0	2.44	4.16	19.31	5.31
31.2437	31243.8	1.86	3.76	18.91	4.91
31.2459	31246.0	2.16	3.82	18.97	4.97
31.2484	31248.5	2.55	4.01	19.16	5.16
31.2514	31251.5	1.96	4.01	19.16	5.16
31.2538	31253.9	2.08	3.72	18.87	4.87
31.2564	31256.5	1.85	4.11	19.26	5.26
31.2593	31259.4	2.71	3.78	18.93	4.93
31.2615	31261.6	1.82	3.75	18.9	4.9
31.2629	31263.0	2.58	3.49	18.64	4.64
31.2642	31264.3	2.13	3.67	18.82	4.82
31.2656	31265.7	2.35	3.55	18.7	4.7
31.2671	31267.2	2.37	3.75	18.9	4.9
31.2685	31268.6	2.04	3.71	18.86	4.86
31.2704	31270.5	2.20	3.75	18.9	4.9
31.2726	31272.7	2.20	3.82	18.97	4.97
31.2745	31274.6	2.29	3.45	18.6	4.6
31.2759	31276.0	2.24	3.43	18.58	4.58
31.2781	31278.2	2.72	3.41	18.56	4.56
31.2801	31280.2	2.25	3.28	18.43	4.43
31.2823	31282.4	2.23	3.34	18.49	4.49
31.2844	31284.5	2.54	3.37	18.52	4.52
31.2866	31286.7	2.12	3.48	18.63	4.63
31.2888	31288.9	2.66	3.59	18.74	4.74
31.2914	31291.5	2.05	3.85	19	5
31.2941	31294.2	2.02	3.53	18.68	4.68
31.2966	31296.7	2.06	3.98	19.13	5.13
31.2996	31299.7	2.71	3.99	19.14	5.14
31.3023	31302.4	1.83	3.73	18.88	4.88
31.3045	31304.6	2.02	3.83	18.98	4.98
31.3062	31306.3	2.52	4.29	19.44	5.44
31.3084	31308.5	1.86	4.22	19.37	5.37
31.3102	31310.3	1.86	4.19	19.34	5.34
31.3119	31312.0	1.96	4.20	19.35	5.35
31.3133	31313.4	2.06	4.24	19.39	5.39
31.3154	31315.5	2.51	3.95	19.1	5.1
31.317	31317.1	1.79	3.94	19.09	5.09
31.3184	31318.5	2.39	4.08	19.23	5.23
31.3198	31319.9	1.99	4.39	19.54	5.54
31.3216	31321.7	1.80	4.36	19.51	5.51
31.323	31323.1	1.93	4.30	19.45	5.45
31.3244	31324.5	1.84	4.37	19.52	5.52
31.3256	31325.7	2.51	4.05	19.2	5.2
31.3265	31326.6	1.86	3.86	19.01	5.01
31.3271	31327.2	2.39	3.82	18.97	4.97
31.3281	31328.2	2.29	4.21	19.36	5.36
31.3291	31329.2	1.92	4.17	19.32	5.32
31.3305	31330.6	1.78	4.41	19.56	5.56
31.3318	31331.9	1.93	4.32	19.47	5.47
31.3334	31333.5	1.93	4.14	19.29	5.29
31.3344	31334.5	2.47	4.08	19.23	5.23
31.3353	31335.4	2.25	3.84	18.99	4.99
31.3361	31336.2	1.89	3.92	19.07	5.07
31.3371	31337.2	2.38	4.10	19.25	5.25
31.3381	31338.2	1.79	3.91	19.06	5.06
31.3393	31339.4	2.12	3.99	19.14	5.14
31.3406	31340.7	2.62	4.19	19.34	5.34
31.342	31342.1	1.74	4.23	19.38	5.38
31.3432	31343.3	2.00	4.44	19.59	5.59
31.3444	31344.5	1.72	4.85	20	6
31.3458	31345.9	1.72	4.52	19.67	5.67
31.347	31347.1	1.86	4.53	19.68	5.68
31.348	31348.1	2.35	4.19	19.34	5.34
31.3494	31349.5	1.98	4.15	19.3	5.3
31.3506	31350.7	2.36	4.15	19.3	5.3
31.3519	31352.0	1.80	4.48	19.63	5.63
31.3533	31353.4	1.86	4.56	19.71	5.71
31.355	31355.1	1.72	4.43	19.58	5.58
31.3564	31356.5	1.84	4.42	19.57	5.57
31.3578	31357.9	2.60	4.49	19.64	5.64
31.3591	31359.2	1.81	4.22	19.37	5.37
31.3605	31360.6	1.73	4.29	19.44	5.44
31.3619	31362.0	2.23	4.65	19.8	5.8
31.3641	31364.2	1.72	4.67	19.82	5.82
31.3669	31367.0	1.91	4.58	19.73	5.73
31.3696	31369.7	1.77	4.46	19.61	5.61
31.3724	31372.5	1.91	4.34	19.49	5.49
31.3754	31375.5	2.46	4.45	19.6	5.6
31.378	31378.1	1.93	4.33	19.48	5.48
31.3802	31380.3	1.71	4.26	19.41	5.41
31.3822	31382.3	2.00	4.48	19.63	5.63
31.3844	31384.5	2.04	4.56	19.71	5.71
31.3861	31386.2	2.04	4.10	19.25	5.25
31.3879	31388.0	1.79	4.18	19.33	5.33
31.3901	31390.2	2.56	4.26	19.41	5.41
31.3929	31393.0	1.85	4.36	19.51	5.51
31.3955	31395.6	1.89	3.98	19.13	5.13
31.3982	31398.3	1.86	4.39	19.54	5.54
31.4012	31401.3	2.51	4.41	19.56	5.56
31.4037	31403.8	1.79	3.78	18.93	4.93
31.4059	31406.0	1.80	3.77	18.92	4.92
31.4085	31408.6	3.08	4.02	19.17	5.17
31.411	31411.1	1.88	3.82	18.97	4.97
31.413	31413.1	2.04	3.36	18.51	4.51
31.4149	31415.0	2.17	3.89	19.04	5.04
